id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
53156928,Wed Jul 15 2020 07:51:36 GMT-0700 (PDT),2020-07-15,2020-07-15 14:51:36 UTC,Pacific Time (US & Canada),1547636,jameshempfling,James Hempfling,2020-07-15 14:53:44 UTC,2020-07-16 13:16:30 UTC,needs_id,,https://www.inaturalist.org/observations/53156928,https://static.inaturalist.org/photos/84532936/medium.jpg,,"",,1,0,false,3,"Winchester Rd, Murrieta, CA, US",33.555595,-117.14053333,24,,,,24,,,false,,,Neoculex,Neoculex,,Insecta,1112157
53194234,2020/07/13 8:25 AM PDT,2020-07-13,2020-07-13 15:25:00 UTC,Pacific Time (US & Canada),2527,garth_harwood,Garth Harwood,2020-07-15 20:58:30 UTC,2024-02-16 00:21:49 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/53194234,https://inaturalist-open-data.s3.amazonaws.com/photos/84587205/medium.jpeg,,vectors,Somewhat the worse for wear after making a risky choice.,1,0,false,,"Siskiyou County, CA, USA",41.3401837422,-122.616267087,15,,,,15,,,false,,,Aedes,Aedes,,Insecta,62989
53324226,2020/07/16 1:06 PM PDT,2020-07-16,2020-07-16 20:06:00 UTC,Pacific Time (US & Canada),279411,komalt1,,2020-07-17 01:50:01 UTC,2023-07-07 00:05:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/53324226,https://inaturalist-open-data.s3.amazonaws.com/photos/84803605/medium.jpg,,"",,1,0,false,,"Corona, CA, USA",33.8984944444,-117.5071944444,,,,,,,,false,,,Asian Tiger Mosquito,Aedes albopictus,Asian Tiger Mosquito,Insecta,62984
53484668,2020/07/17 12:13 PM PDT,2020-07-17,2020-07-17 19:13:00 UTC,Pacific Time (US & Canada),988564,thumbwave,Craig Chaddock,2020-07-18 15:50:13 UTC,2023-04-28 03:31:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/53484668,https://inaturalist-open-data.s3.amazonaws.com/photos/85068990/medium.jpeg,,"300mm f/4 PF ED VR, D500, TC-14E III","",3,0,false,,"Rolando Village, San Diego, CA 92115, USA",32.757819,-117.053177,500,,,,500,,,false,,,Yellow Fever Mosquito,Aedes aegypti,Yellow Fever Mosquito,Insecta,155453
53651247,2020-07-19 12:44:26 PM PDT,2020-07-19,2020-07-19 19:44:26 UTC,Pacific Time (US & Canada),396293,leef,Lee,2020-07-19 20:57:44 UTC,2020-07-20 20:13:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/53651247,https://inaturalist-open-data.s3.amazonaws.com/photos/85340017/medium.jpeg,,"",,2,0,false,2,"Los Angeles County, US-CA, US",34.1251778156,-118.5460059496,,,,,28874,obscured,,true,gps,gps,Striped Mosquito,Aedes notoscriptus,Striped Mosquito,Insecta,407524
53686469,2020/07/18 6:42 AM PDT,2020-07-18,2020-07-18 13:42:00 UTC,Pacific Time (US & Canada),279411,komalt1,,2020-07-20 02:43:16 UTC,2020-07-22 13:22:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/53686469,https://inaturalist-open-data.s3.amazonaws.com/photos/85397653/medium.jpg,,"",,2,0,false,,"Corona, CA, USA",33.8985055556,-117.507325,,,,,,,,false,,,Yellow Fever Mosquito,Aedes aegypti,Yellow Fever Mosquito,Insecta,155453
53695280,2020/07/19 10:14 AM PDT,2020-07-19,2020-07-19 17:14:00 UTC,Pacific Time (US & Canada),536,virusmanbob,Robert Siegel,2020-07-20 04:48:43 UTC,2020-07-29 01:14:17 UTC,needs_id,,https://www.inaturalist.org/observations/53695280,https://static.inaturalist.org/photos/85413236/medium.jpg,,"",,2,0,false,,"Crescent Park, Palo Alto, CA, USA",37.450435,-122.141175,,,,,,,,false,,,Culex,Culex,,Insecta,130033
53697494,2020/07/19 9:33 AM PDT,2020-07-19,2020-07-19 16:33:00 UTC,Pacific Time (US & Canada),536,virusmanbob,Robert Siegel,2020-07-20 05:39:29 UTC,2020-07-29 01:14:06 UTC,needs_id,,https://www.inaturalist.org/observations/53697494,https://static.inaturalist.org/photos/85417511/medium.jpg,,"",,2,0,false,,"Crescent Park, Palo Alto, CA, USA",37.4501983333,-122.14146,,,,,,,,false,,,Culex,Culex,,Insecta,130033
53737628,Mon Jul 20 2020 08:42:36 GMT-0700 (PDT),2020-07-20,2020-07-20 15:42:36 UTC,Pacific Time (US & Canada),3241187,angelfuerte,Angel Fuerte,2020-07-20 15:43:18 UTC,2020-07-20 23:29:40 UTC,needs_id,,https://www.inaturalist.org/observations/53737628,https://static.inaturalist.org/photos/85480887/medium.jpg,,"",,1,0,false,3,"Pinewood Ct, Fullerton, CA, US",33.9088365622,-117.8772563395,10,,,,10,,,false,,,Aedes,Aedes,,Insecta,62989
53906347,Tue Jul 21 2020 18:48:31 GMT-0700 (PDT),2020-07-21,2020-07-22 01:48:31 UTC,Pacific Time (US & Canada),3335594,bonnie230,Bonnie Villegas,2020-07-22 01:50:01 UTC,2021-04-25 02:19:20 UTC,needs_id,,https://www.inaturalist.org/observations/53906347,https://static.inaturalist.org/photos/85751651/medium.jpg,,"",,1,0,false,3,"McClintock Rd, Newman, CA, US",37.3424300737,-121.0015084322,204043,,,,204043,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
53921655,Tue Jul 21 2020 23:07:31 GMT-0700 (PDT),2020-07-21,2020-07-22 06:07:31 UTC,Pacific Time (US & Canada),1470496,peppersghost,,2020-07-22 06:10:20 UTC,2021-02-11 22:19:11 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/53921655,https://inaturalist-open-data.s3.amazonaws.com/photos/85777210/medium.jpg,,"",,2,0,false,3,"Los Angeles County, US-CA, US",34.2858275551,-118.328036869,18,,,,28846,obscured,,true,,,Culex,Culex,,Insecta,130033
53922786,2020/07/20 7:34 PM PDT,2020-07-20,2020-07-21 02:34:00 UTC,Pacific Time (US & Canada),220795,neontetraploid,Steven Kurniawidjaja,2020-07-22 06:40:29 UTC,2021-01-09 04:48:24 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/53922786,https://inaturalist-open-data.s3.amazonaws.com/photos/85778896/medium.jpeg,,"",,2,0,false,,"Los Angeles County, US-CA, US",34.1161158018,-118.1817728977,15,,,,28874,obscured,,true,,,Aedes,Aedes,,Insecta,62989
53959642,2020-07-22 8:32:22 AM PDT,2020-07-22,2020-07-22 15:32:22 UTC,Pacific Time (US & Canada),734580,bariel,Ari,2020-07-22 15:58:24 UTC,2020-07-22 22:21:00 UTC,needs_id,,https://www.inaturalist.org/observations/53959642,https://static.inaturalist.org/photos/85836043/medium.jpeg,,"",,1,0,false,2,"Via Vera Cruz & San Marcos Bl, San Marcos, CA 92078, USA",33.1344944444,-117.1873111111,,,,,,,,false,gps,gps,Culiseta particeps,Culiseta particeps,,Insecta,294269
53988700,2020-07-22 12:30:35 PM PDT,2020-07-22,2020-07-22 19:30:35 UTC,Pacific Time (US & Canada),3103728,yosirishagan,Yosiris Hagan,2020-07-22 20:42:30 UTC,2020-09-08 02:32:38 UTC,needs_id,,https://www.inaturalist.org/observations/53988700,https://static.inaturalist.org/photos/85949170/medium.jpeg,,"","A few cm long, come up to surface for air",1,0,false,2,"Valley Center, CA 92082, USA",33.28578,-117.0287583333,6,,,,6,,,false,,,Culicine Mosquitoes,Culicinae,Culicine Mosquitoes,Insecta,357355
53997650,2020/07/21 5:53 PM PDT,2020-07-21,2020-07-22 00:53:00 UTC,Pacific Time (US & Canada),217901,andrewrivera,"",2020-07-22 22:22:07 UTC,2022-03-02 05:05:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/53997650,https://inaturalist-open-data.s3.amazonaws.com/photos/85898651/medium.jpeg,,"",,2,0,false,,"University Heights, San Diego, CA, USA",32.7532035603,-117.1564222145,65,,,,65,,,false,,,Yellow Fever Mosquito,Aedes aegypti,Yellow Fever Mosquito,Insecta,155453
54027346,2020/07/22 7:36 PM PDT,2020-07-22,2020-07-23 02:36:00 UTC,Pacific Time (US & Canada),279411,komalt1,,2020-07-23 05:31:11 UTC,2020-07-24 16:13:07 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/54027346,https://inaturalist-open-data.s3.amazonaws.com/photos/85949040/medium.jpg,,"",,0,0,false,,"Corona, CA, USA",33.8984805556,-117.5073138889,,,,,,,,false,,,Yellow Fever Mosquito,Aedes aegypti,Yellow Fever Mosquito,Insecta,155453
54081756,2009/06/28 10:39 AM EDT,2009-06-28,2009-06-28 14:39:00 UTC,Eastern Time (US & Canada),259163,elharo,Elliotte Rusty Harold,2020-07-23 18:45:38 UTC,2020-07-29 08:39:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/54081756,https://static.inaturalist.org/photos/86033246/medium.jpg,,"Irvine, insects",,1,0,false,,"Fullerton, CA, USA",33.8867272174,-117.8834209591,306,,,,306,,,false,,,Cold Weather Mosquito,Culiseta incidens,Cold Weather Mosquito,Insecta,259109
54097646,2020/07/23 9:15 AM PDT,2020-07-23,2020-07-23 16:15:00 UTC,Pacific Time (US & Canada),1011427,storybag,"",2020-07-23 21:31:49 UTC,2020-11-10 15:51:11 UTC,research,,https://www.inaturalist.org/observations/54097646,https://static.inaturalist.org/photos/86060180/medium.jpeg,,"","",1,0,false,,"2721 Monument Rd, San Diego, CA 92154, United States",32.5509962,-117.0712186,196,,,,196,,,false,,,Southern House Mosquito,Culex quinquefasciatus,Southern House Mosquito,Insecta,155309
54190731,2020-07-24 12:26:04 PM PDT,2020-07-24,2020-07-24 19:26:04 UTC,Pacific Time (US & Canada),50031,randem,Rande Gallant,2020-07-24 19:28:36 UTC,2020-07-29 08:42:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/54190731,https://inaturalist-open-data.s3.amazonaws.com/photos/86214546/medium.jpeg,,"",,1,0,false,2,"Lake View Terrace, CA 91342, USA",34.2879350754,-118.4004357085,58,,,,58,,,false,gps,gps,Western Encephalitis Mosquito,Culex tarsalis,Western Encephalitis Mosquito,Insecta,259078
54193494,2020-07-24 12:57:47 PM PDT,2020-07-24,2020-07-24 19:57:47 UTC,Pacific Time (US & Canada),50031,randem,Rande Gallant,2020-07-24 19:59:08 UTC,2021-01-20 13:13:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/54193494,https://inaturalist-open-data.s3.amazonaws.com/photos/86219559/medium.jpeg,,"",,1,0,false,2,"Los Angeles County, US-CA, US",34.2520026192,-118.2621791585,125,,,,28846,obscured,,true,gps,gps,Yellow Fever Mosquito,Aedes aegypti,Yellow Fever Mosquito,Insecta,155453
54194974,2020-07-24 1:11:27 PM PDT,2020-07-24,2020-07-24 20:11:27 UTC,Pacific Time (US & Canada),50031,randem,Rande Gallant,2020-07-24 20:13:20 UTC,2021-01-20 13:12:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/54194974,https://inaturalist-open-data.s3.amazonaws.com/photos/86221928/medium.jpeg,,"",,1,0,false,2,"Sun Valley, Los Angeles, CA, USA",34.248914034,-118.3761174604,146,,,,146,,,false,gps,gps,Yellow Fever Mosquito,Aedes aegypti,Yellow Fever Mosquito,Insecta,155453
54313907,Sat Jul 25 2020 13:09:47 GMT-0700 (PDT),2020-07-25,2020-07-25 20:09:47 UTC,Pacific Time (US & Canada),1695164,nursejen85,Nurse Jen,2020-07-25 20:11:07 UTC,2020-07-25 20:11:29 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/54313907,https://inaturalist-open-data.s3.amazonaws.com/photos/86416461/medium.jpg,,"",,0,0,false,3,"Poole Ave, Los Angeles, CA, US",34.22299167,-118.36267167,10,,,,10,,,false,,,,Aedes,,Insecta,62989
54338052,Sat Jul 25 2020 17:02:14 GMT-0700 (PDT),2020-07-25,2020-07-26 00:02:14 UTC,Pacific Time (US & Canada),843744,paulbunje,,2020-07-26 00:07:15 UTC,2020-07-28 16:51:56 UTC,research,,https://www.inaturalist.org/observations/54338052,https://static.inaturalist.org/photos/86456986/medium.jpg,,"",,2,0,false,3,"Laurel Terrace Dr, Los Angeles, CA, US",34.1394572328,-118.3987824995,8,,,,8,,,false,,,Yellow Fever Mosquito,Aedes aegypti,Yellow Fever Mosquito,Insecta,155453
54361661,Thu Jul 23 2020 10:20:05 GMT-0700 (PDT),2020-07-23,2020-07-23 17:20:05 UTC,Pacific Time (US & Canada),173183,serpophaga,Adam J. Searcy,2020-07-26 05:20:04 UTC,2023-05-24 23:08:45 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/54361661,https://inaturalist-open-data.s3.amazonaws.com/photos/86497737/medium.jpg,,"",,0,0,false,3,"19th St, Oxnard, CA, US",34.09781667,-119.11617217,5,,,,5,,,false,,,,Culicidae,Mosquitoes,Insecta,52134
54480392,Sun Jul 26 2020 19:23:30 GMT-0700 (PDT),2020-07-26,2020-07-27 02:23:30 UTC,Pacific Time (US & Canada),452423,ep_perry,,2020-07-27 02:25:23 UTC,2021-01-09 04:36:45 UTC,research,,https://www.inaturalist.org/observations/54480392,https://static.inaturalist.org/photos/86690654/medium.jpg,,"",,2,0,false,3,"Lemoyne St, Los Angeles, CA, US",34.08589167,-118.25518,10,,,,10,,,false,,,Striped Mosquito,Aedes notoscriptus,Striped Mosquito,Insecta,407524
54569575,2020/07/26 10:23 PM PDT,2020-07-26,2020-07-27 05:23:00 UTC,Pacific Time (US & Canada),2075560,donnadugan,Donna L Dugan,2020-07-27 21:45:56 UTC,2021-11-06 06:56:38 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/54569575,https://inaturalist-open-data.s3.amazonaws.com/photos/86835153/medium.jpeg,,"","",1,0,false,,"Olivehurst, CA, USA",39.0714968985,-121.5475928192,4,,,,4,,,false,,,Culex,Culex,,Insecta,130033
54570986,Mon Jul 27 2020 14:53:13 GMT-0700 (PDT),2020-07-27,2020-07-27 21:53:13 UTC,Pacific Time (US & Canada),3308774,dremerart,,2020-07-27 22:02:13 UTC,2020-07-27 22:02:23 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/54570986,https://inaturalist-open-data.s3.amazonaws.com/photos/86837850/medium.jpg,,"",Found in my mom’s home. No one has any bites right now so perhaps a male. ,0,0,false,3,"Campina Dr, La Mesa, CA, US",32.784305,-117.00328888,50,,,,50,,,false,,,,Culicinae,Culicine Mosquitoes,Insecta,357355
54577697,Mon Jul 27 2020 15:39:16 GMT-0700 (PDT),2020-07-27,2020-07-27 22:39:16 UTC,Pacific Time (US & Canada),3226583,woodillj,jw,2020-07-27 23:24:46 UTC,2020-07-29 08:45:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/54577697,https://inaturalist-open-data.s3.amazonaws.com/photos/86849109/medium.jpg,,"",,2,0,false,3,"Exposition Blvd, Los Angeles, CA, US",34.0185055,-118.29630333,14,,,,14,,,false,,,Yellow Fever Mosquito,Aedes aegypti,Yellow Fever Mosquito,Insecta,155453
54672280,2020/07/02 1:18 AM PDT,2020-07-02,2020-07-02 08:18:00 UTC,Pacific Time (US & Canada),3230569,necrosis310,,2020-07-28 21:04:48 UTC,2021-04-19 08:30:59 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/54672280,https://inaturalist-open-data.s3.amazonaws.com/photos/87003917/medium.jpeg,,"",,2,0,false,,"Brentwood, Los Angeles, CA 90049, USA",34.0460083333,-118.485625,65,,,,65,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
54691581,2020/07/18 8:50 PM PDT,2020-07-18,2020-07-19 03:50:00 UTC,Pacific Time (US & Canada),10285,finatic,BJ Stacey,2020-07-29 00:50:25 UTC,2020-09-26 16:28:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/54691581,https://inaturalist-open-data.s3.amazonaws.com/photos/87037558/medium.jpg,,Mosquitoes (Family Culicidae),"<B>To determine the size of the insect</B> use the grid on the sheet, [which is sew in  5mm grid.](https://www.inaturalist.org/observations/48434139)

After hours permit graciously provided by the US Fish and Wildlife Service.",1,0,false,,San Diego NWR,32.7290283333,-116.9401833333,,,,,,,,false,,,Anopheles freeborni,Anopheles freeborni,,Insecta,153428
54695502,2020-07-25 9:07:11 AM PDT,2020-07-25,2020-07-25 16:07:11 UTC,Pacific Time (US & Canada),747635,carrotpeople,Cindy,2020-07-29 01:45:33 UTC,2020-09-07 17:20:32 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/54695502,https://inaturalist-open-data.s3.amazonaws.com/photos/87045392/medium.jpg,,"",,1,0,false,2,Ocean Beach,32.749553647,-117.2470352054,2104,,,,2104,,,false,gps,gps,Aedes,Aedes,,Insecta,62989
54703346,Tue Jul 28 2020 20:24:35 GMT-0700 (PDT),2020-07-28,2020-07-29 03:24:35 UTC,Pacific Time (US & Canada),3307357,cedrodebryl,Cedrik von Briel,2020-07-29 03:43:11 UTC,2020-07-30 17:05:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/54703346,https://inaturalist-open-data.s3.amazonaws.com/photos/87058679/medium.jpg,,"","",1,0,false,3,"Humboldt Redwoods State Park, Miranda, CA, US",40.3110303193,-123.9099544796,24,,,,24,,,false,,,Western Treehole Mosquito,Aedes sierrensis,Western Treehole Mosquito,Insecta,1112128
54715963,2020-07-23,2020-07-23,,Pacific Time (US & Canada),3230658,almachian,,2020-07-29 09:13:38 UTC,2020-07-31 19:05:50 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/54715963,https://inaturalist-open-data.s3.amazonaws.com/photos/87079797/medium.jpg,,"","",0,0,false,,"Downtown, Glendale, CA, USA",34.149724257,-118.2540948362,61,,,,61,,,false,,,Culicine Mosquitoes,Culicinae,Culicine Mosquitoes,Insecta,357355
54717787,2020/07/22 7:30 PM UTC,2020-07-22,,UTC,3295541,hudazia,Huda Zia,2020-07-29 10:05:13 UTC,2020-07-29 21:33:00 UTC,needs_id,,https://www.inaturalist.org/observations/54717787,https://static.inaturalist.org/photos/87083226/medium.jpeg,,"",can't see proboscis but it flew up to me and landed on my leg. ,0,0,false,,"Lake Elizabeth, Fremont, CA 94538, USA",37.5490198,-121.9629527,529,,,,529,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
54717874,2020/07/22 7:36 PM UTC,2020-07-22,,UTC,3295541,hudazia,Huda Zia,2020-07-29 10:07:17 UTC,2020-07-29 10:07:50 UTC,needs_id,,https://www.inaturalist.org/observations/54717874,https://static.inaturalist.org/photos/87083399/medium.jpeg,,"","",0,0,false,,"Lake Elizabeth, Fremont, CA 94538, USA",37.5490198,-121.9629527,529,,,,529,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
54721475,2020/07/27 7:53 PM UTC,2020-07-27,,UTC,3295541,hudazia,Huda Zia,2020-07-29 11:24:13 UTC,2020-07-29 11:24:13 UTC,needs_id,,https://www.inaturalist.org/observations/54721475,https://static.inaturalist.org/photos/87089488/medium.jpeg,,"",,0,0,false,,"Blacow, Fremont, CA 94538, USA",37.5212711972,-121.9692394904,76,,,,76,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
54775186,2020-07-29 9:28:00 AM PDT,2020-07-29,2020-07-29 16:28:00 UTC,Pacific Time (US & Canada),454485,wadebibi,Wade Coe,2020-07-29 21:11:58 UTC,2020-07-31 17:48:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/54775186,https://inaturalist-open-data.s3.amazonaws.com/photos/87177405/medium.jpeg,,"",,2,0,false,2,"Mission Grove, Riverside, CA, USA",33.924460067,-117.3356054351,169,,,,169,,,false,gps,gps,Yellow Fever Mosquito,Aedes aegypti,Yellow Fever Mosquito,Insecta,155453
54781494,2020/07/25 11:22 AM PDT,2020-07-25,2020-07-25 18:22:00 UTC,Pacific Time (US & Canada),3230569,necrosis310,,2020-07-29 22:17:15 UTC,2020-08-02 15:16:47 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/54781494,https://inaturalist-open-data.s3.amazonaws.com/photos/87183272/medium.jpg,,"",,3,0,false,,"20828 Entrada Rd, Topanga, CA 90290, USA",34.0931823,-118.5873146,688,,,,688,,,false,,,Culicine Mosquitoes,Culicinae,Culicine Mosquitoes,Insecta,357355
54864663,2020/07/25 10:01 PM PDT,2020-07-25,2020-07-26 05:01:00 UTC,Pacific Time (US & Canada),34038,merav,Merav Vonshak,2020-07-30 18:52:35 UTC,2020-07-31 01:50:24 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/54864663,https://inaturalist-open-data.s3.amazonaws.com/photos/87320712/medium.jpg,,"",,2,0,false,,"Central San Jose, San Jose, CA, USA",37.3293610675,-121.9364532206,4,,,,4,,,false,,,Culex,Culex,,Insecta,130033
54906234,Wed Jul 29 2020 15:58:47 GMT-0700 (PDT),2020-07-29,2020-07-29 22:58:47 UTC,Pacific Time (US & Canada),3230815,bernardcarrillo,Bernard Carrillo,2020-07-31 07:48:18 UTC,2020-07-31 18:21:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/54906234,https://inaturalist-open-data.s3.amazonaws.com/photos/87393912/medium.jpg,,"",,2,0,false,3,"Smallwood Ave, Downey, CA, US",33.934005,-118.148475,9,,,,9,,,false,,,Yellow Fever Mosquito,Aedes aegypti,Yellow Fever Mosquito,Insecta,155453
55001172,2020/07/28 11:55 PM PDT,2020-07-28,2020-07-29 06:55:00 UTC,Pacific Time (US & Canada),394031,ctrubo,Cindy Trubovitz,2020-08-01 03:36:51 UTC,2020-09-07 17:19:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/55001172,https://inaturalist-open-data.s3.amazonaws.com/photos/87551160/medium.jpg,,"",These were caught in the mosquito catcher inside the house.,2,0,false,,"San Diego County, US-CA, US",32.8977631816,-117.0943837448,5,,,,29039,obscured,,true,,,Southern House Mosquito,Culex quinquefasciatus,Southern House Mosquito,Insecta,155309
55053973,Sat Aug 01 2020 10:00:36 GMT-0700 (PDT),2020-08-01,2020-08-01 17:00:36 UTC,Pacific Time (US & Canada),3410222,jettb,,2020-08-01 17:00:42 UTC,2020-08-02 04:21:39 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/55053973,https://inaturalist-open-data.s3.amazonaws.com/photos/87637593/medium.jpg,,"",,1,0,false,3,"Opechee Way, Glendale, CA, US",34.1800593148,-118.2324712295,8,,,,8,,,false,,,Aedes,Aedes,,Insecta,62989
55097952,2020/07/21 2:05 PM PDT,2020-07-21,2020-07-21 21:05:00 UTC,Pacific Time (US & Canada),304764,twr61,Todd Ramsden,2020-08-01 23:50:24 UTC,2020-08-02 04:13:13 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/55097952,https://inaturalist-open-data.s3.amazonaws.com/photos/87709627/medium.jpg,,"Diptera, Mosquito, fly, insect",,1,0,false,,"Inyo National Forest, Inyo, California, United States",37.3728683333,-118.731995,25,,,,25,,,false,,,Aedes,Aedes,,Insecta,62989
55190018,Sun Aug 02 2020 11:58:39 GMT-0700 (PDT),2020-08-02,2020-08-02 18:58:39 UTC,Pacific Time (US & Canada),1065672,ahaislip,"",2020-08-02 19:01:13 UTC,2021-02-11 19:04:33 UTC,needs_id,CC0,https://www.inaturalist.org/observations/55190018,https://inaturalist-open-data.s3.amazonaws.com/photos/87861393/medium.jpg,,"",,2,0,false,3,"Bay Harbour Dr, Redwood City, CA, US",37.53451167,-122.23465,14,,,,14,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
55247536,Sun Aug 02 2020 21:52:46 GMT-0700 (PDT),2020-08-02,2020-08-03 04:52:46 UTC,Pacific Time (US & Canada),146926,carlaz,,2020-08-03 05:20:09 UTC,2020-08-04 03:52:49 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/55247536,https://inaturalist-open-data.s3.amazonaws.com/photos/87960801/medium.jpg,,"",This was in our house. I’m hoping for confirmation but it’s the best picture I could get. Made a loud buzzing noise. ,1,0,false,3,"California, US",34.1951503665,-117.8612914331,65,,,,28874,obscured,,true,,,Culicine Mosquitoes,Culicinae,Culicine Mosquitoes,Insecta,357355
55298032,Mon Aug 03 2020 10:17:07 GMT-0700 (PDT),2020-08-03,2020-08-03 17:17:07 UTC,Pacific Time (US & Canada),3403360,asmit140,,2020-08-03 17:24:51 UTC,2020-08-24 17:56:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/55298032,https://inaturalist-open-data.s3.amazonaws.com/photos/88044362/medium.jpg,,"",,2,0,false,3,"Contour Dr, Los Angeles, CA, US",34.14110283,-118.42473667,13,,,,13,,,false,,,Yellow Fever Mosquito,Aedes aegypti,Yellow Fever Mosquito,Insecta,155453
55360737,2020-07-28 10:24:38 AM PDT,2020-07-28,2020-07-28 17:24:38 UTC,Pacific Time (US & Canada),762240,rbelshee,Rod,2020-08-04 05:01:34 UTC,2021-11-28 21:43:10 UTC,needs_id,CC0,https://www.inaturalist.org/observations/55360737,https://inaturalist-open-data.s3.amazonaws.com/photos/88148124/medium.jpeg,,"",,0,0,false,2,"Alpine County, Stanislaus National Forest, US-CA, US",38.43298747,-119.9764905,8,,,,8,,,false,,,Aedes,Aedes,,Insecta,62989
55401178,2020/07/30 8:47 AM PDT,2020-07-30,2020-07-30 15:47:00 UTC,Pacific Time (US & Canada),217901,andrewrivera,"",2020-08-04 16:51:30 UTC,2022-03-02 05:05:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/55401178,https://inaturalist-open-data.s3.amazonaws.com/photos/88215842/medium.jpeg,,"",,1,0,false,,"2000 Santa Fe Ave, Modesto, CA 95357, USA",37.673135,-120.912833,165,,,,165,,,false,,,Aedes nigromaculis,Aedes nigromaculis,,Insecta,1112110
55436050,Tue Aug 04 2020 15:37:59 GMT-0700 (PDT),2020-08-04,2020-08-04 22:37:59 UTC,Pacific Time (US & Canada),76855,bradrumble,"",2020-08-04 22:38:29 UTC,2020-08-04 22:38:37 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/55436050,https://inaturalist-open-data.s3.amazonaws.com/photos/88273076/medium.jpg,,"",,0,0,false,3,"S Burlington Ave, Los Angeles, CA, US",34.0523695,-118.27465833,4084,,,,4084,,,false,,,,Aedes albopictus,Asian Tiger Mosquito,Insecta,62984
55468471,Tue Aug 04 2020 23:59:45 GMT-0700 (PDT),2020-08-04,2020-08-05 06:59:45 UTC,Pacific Time (US & Canada),2080416,mshannamardikian,,2020-08-05 07:03:13 UTC,2022-09-06 22:16:27 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/55468471,https://inaturalist-open-data.s3.amazonaws.com/photos/88328425/medium.jpg,,"",Found this guy in my house near my cat’s water. Unfortunately sprayed them with the closest spray bottle (essential oil and water) so they’re kind of bunched up. Kind of big for a mosquito.,3,0,false,3,"N Ellendale Ave, Fresno, CA, US",36.8051706465,-119.889078919,14,,,,14,,,false,,,Culicine Mosquitoes,Culicinae,Culicine Mosquitoes,Insecta,357355
55550512,2020/08/05 4:29 PM PDT,2020-08-05,2020-08-05 23:29:00 UTC,Pacific Time (US & Canada),80984,kimssight,Kim Moore,2020-08-06 00:18:59 UTC,2023-05-21 21:38:14 UTC,research,,https://www.inaturalist.org/observations/55550512,https://static.inaturalist.org/photos/88461397/medium.jpg,,"",,2,0,false,,"Los Angeles County, US-CA, US",33.8245886209,-118.1599892444,151,,,,28902,obscured,,true,,,Yellow Fever Mosquito,Aedes aegypti,Yellow Fever Mosquito,Insecta,155453
